name,win_rate,pick_rate,ban_rate,meta_score,tier
鐘馗,50.12%,0.96%,0.42%,50.69862547390855,B
元流の子（タンク）,48.60%,1.06%,0.22%,47.91895222015745,C
荘子,50.11%,0.66%,1.01%,50.548474524581955,B
瀾,48.99%,0.93%,0.47%,48.50889278039905,C
大喬,48.74%,0.91%,0.48%,48.02788361576199,C
ミーユエ,50.10%,0.76%,0.75%,50.50553531867073,B
宮本武蔵,50.73%,1.03%,0.18%,51.94754004750812,B
女媧,51.40%,0.89%,0.45%,53.33709393791334,B
ハイノ,48.00%,1.01%,0.21%,46.78481520026976,C
甄姫,51.09%,1.06%,0.05%,52.7075345190103,B
元流の子（マークスマン）,51.91%,1.05%,0.06%,54.59789308461755,B
李元芳,50.86%,1.01%,0.04%,52.0788267048127,B
公孫離,47.25%,0.84%,0.38%,45.369951578098316,C
阿軻,51.62%,0.58%,0.80%,53.56296189948108,B
廉頗,50.95%,0.92%,0.10%,52.12475298949039,B
アレッシオ,51.53%,0.92%,0.04%,53.39307546582308,B
姫小満,47.59%,0.87%,0.13%,45.76767468836526,C
太公望,51.17%,0.86%,0.10%,52.49060731525847,B
ナコルル,51.07%,0.85%,0.11%,52.25445893892729,B
カルラ,51.40%,0.87%,0.04%,52.988818137742896,B
劉禅,49.30%,0.84%,0.11%,48.623885511717916,C
バイロン,48.47%,0.85%,0.09%,47.143368285568656,C
百里守約,51.44%,0.82%,0.09%,53.01970800169853,B
孫策,49.04%,0.85%,0.03%,48.1050541707149,C
仁傑,51.44%,0.84%,0.02%,53.00619128409722,B
蘭陵王,49.05%,0.53%,0.64%,48.041865771138276,C
不知火舞,48.98%,0.77%,0.16%,47.94090193056379,C
シャルロット,50.84%,0.81%,0.07%,51.6403878044481,B
貂蝉,48.65%,0.80%,0.09%,47.35809768472123,C
項羽,51.03%,0.80%,0.05%,52.02360763248069,B
韓信,53.14%,0.65%,0.21%,57.08888456618551,A
棋星,51.67%,0.72%,0.04%,53.33590621424597,B
アタ,53.87%,0.67%,0.06%,59.08225242164827,A
蒼,50.48%,0.67%,0.07%,50.62203570267497,B
李白,52.28%,0.61%,0.17%,54.740033274650244,B
西施,50.74%,0.57%,0.25%,51.15474849723246,B
ルナ,48.56%,0.51%,0.32%,46.90492142791969,C
扁鵲,50.13%,0.61%,0.10%,49.82752411319955,C
漸離,51.15%,0.59%,0.12%,51.98805935794974,B
元流の子（メイジ）,51.38%,0.59%,0.07%,52.472601611994556,B
影,49.70%,0.60%,0.06%,48.929524311000385,C
曜,51.19%,0.57%,0.05%,51.99601075307512,B
趙雲,52.49%,0.58%,0.02%,55.11559773445733,A
ナタク,51.49%,0.54%,0.08%,52.66176381720134,B
バタフライ,52.49%,0.54%,0.06%,55.08814469441586,A
元歌,49.70%,0.47%,0.21%,48.86128024613583,C
周瑜,50.75%,0.55%,0.02%,50.9750696786807,B
ラプール,55.24%,0.52%,0.04%,63.16607957327143,S
黄忠,50.80%,0.53%,0.02%,51.05514843527282,B
鏡,45.52%,0.46%,0.18%,42.19533759584177,D
啓,53.61%,0.52%,0.03%,58.078464101273276,A
干将・莫耶,50.18%,0.46%,0.13%,49.74300344299932,C
孔子,53.11%,0.45%,0.08%,56.625579712893746,A
明世隠,50.44%,0.47%,0.03%,50.21701667293453,B
楊貴妃,50.55%,0.47%,0.02%,50.44068186867554,B
蒙牙,53.78%,0.45%,0.01%,58.46455414668645,A
アグド,52.03%,0.44%,0.04%,53.788971802012874,B
白起,51.99%,0.43%,0.05%,53.68656338289115,B
ファーティフ,52.21%,0.43%,0.05%,54.229392676175,B
劉備,54.71%,0.42%,0.04%,61.29539859989809,S
ハロルド,50.87%,0.41%,0.07%,51.09217901914788,B
上官婉児,48.33%,0.42%,0.04%,46.18749107315372,C
鐘無艶,51.36%,0.42%,0.03%,52.169636718307196,B
ムーラン,51.24%,0.39%,0.04%,51.86906582182121,B
関羽,48.16%,0.36%,0.11%,45.88672192355572,C
橘右京,51.28%,0.38%,0.02%,51.933562002731044,B
鬼谷子,51.44%,0.25%,0.27%,52.35603611271785,B
孫臏,50.77%,0.37%,0.03%,50.79976312016305,B
楊戩,51.44%,0.34%,0.02%,52.25684431517987,B
タイガー,53.06%,0.28%,0.11%,56.32606748989413,A
司馬懿,46.83%,0.23%,0.02%,43.619487879795734,D
劉邦,49.18%,0.23%,0.01%,47.470811951208674,C
モンキ,51.50%,0.21%,0.02%,52.27214538249166,B
達磨,51.28%,0.21%,0.02%,51.766520581867205,B
雲中君,52.32%,0.21%,0.01%,54.25035510449259,B
百里玄策,52.22%,0.18%,0.02%,53.98180732037042,B
アテナ,54.05%,0.07%,0.00%,58.899437317197325,A
