name,win_rate,pick_rate,ban_rate,meta_score,tier
扁鵲,49.81%,0.53%,0.16%,49.15179764139431,C
元流の子（タンク）,48.43%,0.58%,0.07%,46.63049678127385,C
アタ,52.78%,0.58%,0.04%,55.923639549102056,A
アレン,50.46%,0.55%,0.03%,50.401910586136665,B
鐘無艶,51.47%,0.52%,0.05%,52.598216884116376,B
ナコルル,50.09%,0.50%,0.05%,49.58336727879392,C
アネット,50.00%,0.45%,0.15%,49.409340304492325,C
蒙牙,54.19%,0.50%,0.01%,59.78136193912047,A
啓,53.77%,0.49%,0.02%,58.52412939502769,A
アグド,51.70%,0.46%,0.04%,53.0462134897848,B
元流の子（メイジ）,51.29%,0.45%,0.04%,52.08064278780696,B
干将・莫耶,50.46%,0.43%,0.08%,50.2723189279767,B
楊戩,50.21%,0.44%,0.05%,49.74568645983443,C
明世隠,50.95%,0.44%,0.02%,51.29192252960592,B
漸離,51.99%,0.42%,0.04%,53.691734305038345,B
周瑜,52.16%,0.43%,0.01%,54.100378288851374,B
黄忠,50.53%,0.43%,0.01%,50.36692361122507,B
楊貴妃,50.27%,0.43%,0.01%,49.82568676410774,C
曜,50.43%,0.42%,0.03%,50.15935288405314,B
ナタク,51.82%,0.39%,0.04%,53.24323348252367,B
関羽,47.24%,0.37%,0.09%,44.44081664237955,D
上官婉児,48.99%,0.39%,0.04%,47.32961026264359,C
孔子,51.95%,0.38%,0.05%,53.55263722623438,B
姫小満,47.44%,0.38%,0.05%,44.72925687228472,D
ラプール,54.49%,0.37%,0.02%,60.54695117114375,S
ファーティフ,50.68%,0.35%,0.06%,50.626157675225954,B
橘右京,48.59%,0.37%,0.02%,46.58184426110808,C
鬼谷子,52.36%,0.21%,0.33%,54.60058206147238,B
白起,50.80%,0.35%,0.05%,50.877092859149634,B
ムーラン,49.35%,0.36%,0.02%,47.94171909655654,C
鏡,46.01%,0.31%,0.13%,42.64676216002872,D
孫臏,49.52%,0.33%,0.02%,48.2289945077062,C
元歌,48.76%,0.31%,0.05%,46.83454495061482,C
劉備,50.97%,0.29%,0.03%,51.16793505071639,B
タイガー,50.93%,0.25%,0.06%,51.06192182044473,B
劉邦,50.73%,0.27%,0.02%,50.617255507970455,B
韓信,48.45%,0.25%,0.04%,46.225990664755365,C
モンキ,52.70%,0.22%,0.02%,55.253183743876804,A
百里玄策,52.59%,0.20%,0.03%,54.955619645157974,B
達磨,50.96%,0.19%,0.02%,51.04161743004156,B
雲中君,51.17%,0.19%,0.01%,51.50132474397272,B
アテナ,54.17%,0.06%,0.00%,59.254821051051735,A
