name,win_rate,pick_rate,ban_rate,meta_score,tier
廉頗,50.28%,0.88%,0.09%,50.60905618561871,B
劉禅,48.58%,0.86%,0.12%,47.37564385116601,C
ハイノ,47.98%,0.83%,0.17%,46.34332454277648,C
貂蝉,47.79%,0.85%,0.10%,46.02260745514468,C
孫策,50.26%,0.84%,0.03%,50.44282808306779,B
張飛,49.36%,0.75%,0.18%,48.619042934913224,C
蒼,50.73%,0.75%,0.07%,51.291053682592704,B
棋星,51.68%,0.75%,0.04%,53.41267515725485,B
項羽,50.38%,0.75%,0.04%,50.528567601868595,B
ルナ,47.80%,0.56%,0.41%,45.77453179806196,C
元流の子（タンク）,49.38%,0.72%,0.08%,48.52847864390053,C
趙雲,52.60%,0.68%,0.04%,55.57127924925997,A
西施,49.62%,0.59%,0.23%,48.88734942433496,C
元流の子（メイジ）,51.27%,0.66%,0.06%,52.32310043131731,B
シャルロット,48.39%,0.65%,0.05%,46.616931257381026,C
アタ,54.15%,0.64%,0.04%,59.85502649624954,A
影,50.80%,0.61%,0.06%,51.201568119502525,B
韓信,53.18%,0.53%,0.18%,56.99693230632487,A
李白,51.53%,0.54%,0.15%,52.80730361187438,B
バタフライ,51.38%,0.58%,0.06%,52.45026807854468,B
干将・莫耶,49.23%,0.50%,0.18%,47.98661788429332,C
ナコルル,50.39%,0.56%,0.05%,50.249565511815554,B
Lapulapu,55.10%,0.55%,0.04%,62.738210559905795,S
曜,51.31%,0.54%,0.04%,52.21765965925944,B
周瑜,50.66%,0.54%,0.02%,50.76783837633948,B
明世隠,51.17%,0.53%,0.03%,51.879295675584395,B
啓,52.97%,0.52%,0.02%,56.29200087266411,A
関羽,47.61%,0.46%,0.14%,45.135541562657195,C
ハロルド,50.47%,0.49%,0.07%,50.33559703809344,B
孔子,52.56%,0.45%,0.12%,55.194849847964605,A
蒙牙,53.87%,0.49%,0.01%,58.77928668196303,A
ファーティフ,50.96%,0.47%,0.06%,51.35505085504524,B
アグド,51.89%,0.48%,0.03%,53.49099254299385,B
楊貴妃,49.78%,0.49%,0.02%,48.90046155752453,C
黄忠,51.35%,0.47%,0.02%,52.20060526219195,B
姫小満,47.21%,0.44%,0.06%,44.43332050136383,D
白起,52.14%,0.43%,0.04%,54.047877160762745,B
ムーラン,50.38%,0.43%,0.04%,50.05004872246366,B
橘右京,50.54%,0.43%,0.02%,50.370116107995294,B
鐘無艶,51.27%,0.42%,0.03%,51.964339202039696,B
劉備,54.48%,0.41%,0.04%,60.55531933785275,S
漸離,48.80%,0.41%,0.04%,46.990154159125474,C
ナタク,51.30%,0.39%,0.05%,52.01281606833013,B
上官婉児,48.20%,0.40%,0.04%,45.9455666424923,C
タイガー,52.75%,0.34%,0.13%,55.57227564203403,A
アレン,49.51%,0.40%,0.02%,48.26878500823695,C
孫臏,49.48%,0.36%,0.03%,48.174583183880074,C
楊戩,51.44%,0.35%,0.02%,52.26743537698429,B
鬼谷子,49.90%,0.23%,0.25%,49.02636945226506,C
鏡,44.90%,0.25%,0.07%,41.1182655184649,D
モンキ,52.11%,0.26%,0.02%,53.778309111829415,B
達磨,51.88%,0.24%,0.01%,53.190961722696706,B
雲中君,52.33%,0.23%,0.01%,54.29300236382692,B
司馬懿,46.21%,0.23%,0.02%,42.74378503060726,D
劉邦,49.89%,0.22%,0.01%,48.817801944140264,C
百里玄策,52.06%,0.20%,0.03%,53.60952767071602,B
アテナ,54.53%,0.08%,0.00%,60.3807132311671,S
