name,win_rate,pick_rate,ban_rate,meta_score,tier
仁傑,52.25%,1.03%,0.03%,55.10825443671995,A
呂布,48.37%,1.02%,0.03%,47.03378448959282,C
干将・莫耶,51.96%,0.90%,0.10%,54.20137965345597,B
鐘馗,48.19%,0.88%,0.11%,46.53243367053175,C
カイザー,49.71%,0.89%,0.04%,49.23676730858279,C
公孫離,47.53%,0.86%,0.09%,45.41769415672023,C
アレッシオ,49.00%,0.88%,0.02%,47.87297485733515,C
廉頗,48.17%,0.86%,0.05%,46.42024340083452,C
劉禅,47.99%,0.85%,0.07%,46.12149443846968,C
伽羅,49.09%,0.85%,0.04%,48.00110002537781,C
王昭君,48.42%,0.84%,0.04%,46.801299394787435,C
趙雲,51.12%,0.84%,0.02%,52.079560968318695,B
百里守約,49.61%,0.82%,0.05%,48.934510686960216,C
太公望,47.98%,0.83%,0.03%,46.04245260060328,C
ハイノ,46.01%,0.79%,0.10%,43.10978827882575,D
バタフライ,49.39%,0.75%,0.13%,48.468911144399435,C
李白,47.77%,0.77%,0.06%,45.63187781188741,C
明世隠,49.76%,0.74%,0.06%,49.11112630563918,C
アレン,48.98%,0.76%,0.02%,47.645260058539755,C
韓信,49.33%,0.74%,0.05%,48.28181613721653,C
曜,48.24%,0.71%,0.02%,46.28529198007672,C
張飛,49.41%,0.68%,0.05%,48.348753872312614,C
荘子,47.76%,0.57%,0.19%,45.45005188034438,C
ルナ,47.46%,0.64%,0.04%,44.94908052964723,D
バイロン,46.47%,0.62%,0.02%,43.44692132610239,D
西施,51.90%,0.59%,0.04%,53.55937814474315,B
項羽,49.03%,0.61%,0.01%,47.52682723457887,C
孔子,50.21%,0.60%,0.02%,49.795651503808045,C
ユンエイ,50.15%,0.57%,0.07%,49.67601048527146,C
黄忠,50.73%,0.57%,0.03%,50.85835993125115,B
蒙牙,50.26%,0.53%,0.02%,49.81880026307749,C
姫小満,47.06%,0.53%,0.02%,44.19751112247443,D
楊貴妃,47.44%,0.48%,0.02%,44.723123423204086,D
シャルロット,46.48%,0.48%,0.01%,43.29838648688594,D
ナタク,49.75%,0.45%,0.01%,48.7098289607353,C
達磨,50.53%,0.44%,0.02%,50.29030703284171,B
ナコルル,46.95%,0.44%,0.01%,43.936681618287146,D
漸離,50.12%,0.41%,0.02%,49.41579076760796,C
ムーラン,47.75%,0.40%,0.01%,45.1283343575268,C
劉備,48.89%,0.39%,0.02%,47.05559120831068,C
上官婉児,46.12%,0.40%,0.01%,42.726256847621336,D
周瑜,50.57%,0.39%,0.01%,50.32243243764007,B
モンキ,51.83%,0.38%,0.01%,53.15705023064711,B
司馬懿,49.26%,0.35%,0.05%,47.71935435728568,C
劉邦,50.24%,0.36%,0.01%,49.6098722186464,C
扁鵲,46.47%,0.34%,0.06%,43.19695189557129,D
鐘無艶,50.53%,0.32%,0.01%,50.18086815542823,B
橘右京,50.92%,0.31%,0.01%,51.01194805199571,B
雲中君,50.02%,0.31%,0.01%,49.12469163705938,C
楊戩,48.30%,0.30%,0.01%,45.95045058889645,C
孫臏,46.15%,0.29%,0.02%,42.68629426709608,D
アタ,46.32%,0.23%,0.01%,42.87041468980433,D
鬼谷子,46.48%,0.22%,0.02%,43.09462759393708,D
鏡,43.42%,0.23%,0.02%,39.393292487086356,E
百里玄策,45.87%,0.19%,0.02%,42.24329691381329,D
タイガー,43.89%,0.18%,0.01%,39.85259845793527,E
関羽,43.09%,0.16%,0.01%,39.00603509868982,E
アグド,42.69%,0.07%,0.02%,38.57192105211768,E
アテナ,47.98%,0.05%,0.00%,45.26047686616498,C
