name,win_rate,pick_rate,ban_rate,meta_score,tier
西施,50.11%,0.50%,0.11%,49.60784326976632,C
シャルロット,46.28%,0.53%,0.04%,43.1591130260265,D
姫小満,47.70%,0.49%,0.06%,45.227521068111926,C
孔子,51.40%,0.47%,0.07%,52.32578766027096,B
アレン,48.39%,0.46%,0.04%,46.31189289252449,C
ファーティフ,48.16%,0.43%,0.09%,45.928004034837045,C
ムーラン,51.28%,0.45%,0.04%,52.00552177821024,B
劉備,50.73%,0.43%,0.07%,50.788898696597684,B
漸離,50.43%,0.43%,0.06%,50.145545855315866,B
孫臏,51.08%,0.43%,0.04%,51.53274286603297,B
上官婉児,48.49%,0.42%,0.04%,46.43765501203344,C
アタ,53.20%,0.41%,0.04%,56.77233407665894,A
司馬懿,51.31%,0.38%,0.09%,52.03484053965582,B
ハロルド,48.66%,0.35%,0.08%,46.68941905972136,C
蒙牙,51.01%,0.37%,0.02%,51.2982389364259,B
ナタク,51.30%,0.36%,0.02%,51.93915191564202,B
アグド,46.90%,0.36%,0.03%,43.83902337363537,D
橘右京,49.38%,0.34%,0.03%,47.947962789993795,C
達磨,51.64%,0.33%,0.03%,52.704930796564874,B
タイガー,49.70%,0.29%,0.08%,48.5499018543937,C
関羽,45.60%,0.31%,0.05%,42.01750175348788,D
劉邦,49.38%,0.28%,0.02%,47.88472460254833,C
モンキ,52.75%,0.26%,0.05%,55.42275695593509,A
雲中君,51.66%,0.26%,0.03%,52.68860549304817,B
鬼谷子,50.03%,0.21%,0.13%,49.17107783629525,C
鏡,43.70%,0.22%,0.08%,39.73328696595951,E
百里玄策,48.36%,0.18%,0.06%,46.01021580131925,C
アテナ,50.64%,0.08%,0.01%,50.250603042558474,B
