name,win_rate,pick_rate,ban_rate,meta_score,tier
ハイノ,48.35%,0.86%,0.18%,46.962785916447345,C
貂蝉,48.49%,0.88%,0.13%,47.20299648396174,C
廉頗,50.83%,0.85%,0.11%,51.66421014897851,B
劉禅,49.66%,0.80%,0.19%,49.23243012594607,C
啓,53.96%,0.80%,0.15%,59.58838638422374,A
李白,49.80%,0.81%,0.15%,49.493070079596166,C
張飛,50.28%,0.74%,0.24%,50.40185001133949,B
干将・莫耶,50.29%,0.67%,0.38%,50.41418049955915,B
楊貴妃,50.37%,0.74%,0.15%,50.520296739674116,B
ナコルル,49.52%,0.69%,0.21%,48.792260716897,C
李元芳,48.89%,0.77%,0.03%,47.6266302097615,C
ユンエイ,51.91%,0.64%,0.22%,53.86921508165288,B
百里守約,48.97%,0.72%,0.06%,47.70815823679883,C
バタフライ,51.01%,0.65%,0.16%,51.755589441281295,B
元流の子（タンク）,48.85%,0.67%,0.12%,47.45801148819318,C
趙雲,50.90%,0.71%,0.03%,51.510234287665234,B
明世隠,50.43%,0.69%,0.06%,50.49584287235915,B
曜,50.88%,0.68%,0.07%,51.44855348074392,B
棋星,50.92%,0.67%,0.07%,51.520485051672885,B
蒼,49.90%,0.66%,0.05%,49.36377396167895,C
扁鵲,51.06%,0.58%,0.12%,51.735235447913034,B
項羽,51.41%,0.62%,0.03%,52.51652579191842,B
元流の子（メイジ）,50.27%,0.58%,0.11%,50.038653973052206,B
黄忠,52.41%,0.57%,0.11%,54.92799911260774,B
韓信,50.64%,0.56%,0.13%,50.8008906909142,B
周瑜,51.92%,0.54%,0.05%,53.625929022774585,B
孔子,52.97%,0.50%,0.08%,56.280434809833885,A
鐘無艶,50.77%,0.52%,0.04%,50.96005868675016,B
姫小満,47.62%,0.51%,0.06%,45.12563827015841,C
白起,53.62%,0.46%,0.08%,58.0400303095885,A
西施,49.94%,0.46%,0.09%,49.20391075146017,C
シャルロット,46.73%,0.49%,0.04%,43.74352387857738,D
蒙牙,50.59%,0.46%,0.04%,50.501556285184655,B
ムーラン,51.49%,0.46%,0.03%,52.49201125456318,B
アレン,48.01%,0.45%,0.05%,45.67295959092754,C
漸離,50.47%,0.42%,0.06%,50.21814122044243,B
ファーティフ,48.00%,0.41%,0.08%,45.63439385149943,C
司馬懿,51.23%,0.38%,0.10%,51.86067333236578,B
ハロルド,47.75%,0.37%,0.12%,45.218030476344985,C
上官婉児,48.40%,0.41%,0.04%,46.27265456926402,C
劉備,50.73%,0.40%,0.04%,50.73363044423885,B
孫臏,50.48%,0.40%,0.04%,50.20243281243418,B
関羽,45.14%,0.37%,0.09%,41.526842247428014,D
アタ,53.45%,0.37%,0.03%,57.42000449451063,A
橘右京,49.75%,0.37%,0.03%,48.68640434172409,C
達磨,52.27%,0.35%,0.03%,54.25671512646028,B
アグド,47.13%,0.35%,0.03%,44.17035234439604,D
ナタク,51.18%,0.33%,0.02%,51.638026722057276,B
タイガー,48.70%,0.28%,0.08%,46.69397548513778,C
劉邦,50.33%,0.27%,0.02%,49.74929563050967,C
鬼谷子,49.36%,0.21%,0.12%,47.863587736842305,C
雲中君,52.44%,0.24%,0.03%,54.58716253732188,B
モンキ,51.92%,0.23%,0.05%,53.30045679048646,B
鏡,43.64%,0.19%,0.08%,39.64606796815051,E
百里玄策,47.43%,0.15%,0.03%,44.45825833478486,D
アテナ,49.46%,0.08%,0.01%,47.87739719736434,C
